id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento
TX_2182,2008-05-06,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,14.01,Material de Escritório,Recursos Humanos
TX_2183,2008-05-06,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,143.44,Material de Escritório,Vendas
TX_2184,2008-05-06,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,23.97,Material de Escritório,Atendimento ao Cliente
TX_2185,2008-05-06,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,113.77,Refeição,Vendas
TX_2186,2008-05-06,Toby Flenderson,RH,FedEx - Despesa de Correios,10.16,Correios,Recursos Humanos
TX_2187,2008-05-06,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,170.58,Refeição com Cliente,Vendas
TX_2188,2008-05-06,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,44.18,Refeição com Cliente,Vendas
TX_2189,2008-05-06,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,10.35,Copa e Cozinha,Qualidade
TX_2190,2008-05-06,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,22.0,Logística,Administrativo
TX_2191,2008-05-06,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,25.74,Diversos,Atendimento ao Cliente
TX_2192,2008-05-06,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,30.95,Material de Escritório,Recursos Humanos
TX_2193,2008-05-06,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,99.86,Refeição com Cliente,Vendas
TX_2194,2008-05-06,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,3.29,Copa e Cozinha,Recursos Humanos
TX_2195,2008-05-06,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,57.07,Refeição,Vendas
TX_2196,2008-05-06,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,64.58,Material de Escritório,Contabilidade
TX_2197,2008-05-06,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,41.42,Manutenção,Administrativo
TX_2198,2008-05-06,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,45.37,Transporte Local,Vendas
TX_2199,2008-05-06,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,36.01,Refeição,Vendas
TX_2200,2008-05-06,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,124.13,Material de Escritório,Vendas
TX_2201,2008-05-06,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,11.61,Copa e Cozinha,Recursos Humanos
TX_2202,2008-05-06,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,7.54,Manutenção,Depósito
TX_2203,2008-05-06,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,56.87,Manutenção,Contabilidade
TX_2204,2008-05-06,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,15.51,Manutenção,Contabilidade
TX_2205,2008-05-06,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,85.11,Viagem,Gerência
TX_2206,2008-05-06,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,5.6,Manutenção,Administrativo
TX_2207,2008-05-06,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,26.91,Refeição com Cliente,Vendas
TX_2208,2008-05-06,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,107.22,Transporte Local,Vendas
TX_2209,2008-05-06,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,27.82,Logística,Depósito
TX_2210,2008-05-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,26.1,Copa e Cozinha,Contabilidade
TX_2211,2008-05-06,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,67.02,Manutenção,Contabilidade
TX_2212,2008-05-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.3,Copa e Cozinha,Contabilidade
TX_2213,2008-05-06,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,66.12,Material de Escritório,Vendas
TX_2214,2008-05-06,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,27.58,Logística,Qualidade
TX_2215,2008-05-06,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,17.65,Copa e Cozinha,Depósito
TX_2216,2008-05-06,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,28.34,Logística,Depósito
TX_2217,2008-05-06,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,2.94,Diversos,Depósito
TX_2218,2008-05-06,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,28.93,Refeição com Cliente,Vendas
TX_2219,2008-05-06,Michael Scott,Gerente Regional,Estacionamento Central - Despesa de Transporte Local,165.62,Transporte Local,Gerência
TX_2220,2008-05-06,Jim Halpert,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,81.77,Viagem,Vendas
TX_2221,2008-05-06,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,32.51,Logística,Contabilidade
TX_2222,2008-05-06,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,54.91,Material de Escritório,Administrativo
TX_2223,2008-05-06,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,131.27,Refeição,Vendas
TX_2224,2008-05-06,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,26.19,Copa e Cozinha,Depósito
TX_2225,2008-05-06,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,10.14,Manutenção,Atendimento ao Cliente
TX_2226,2008-05-07,Michael Scott,Gerente Regional,Velas Serenity by Jan (Kits Clientes),180.0,Marketing,Gerência
TX_2227,2008-05-07,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,147.34,Transporte Local,Vendas
TX_2228,2008-05-07,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,37.41,Material de Escritório,Qualidade
TX_2229,2008-05-07,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,39.33,Copa e Cozinha,Depósito
TX_2230,2008-05-07,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,39.4,Logística,Administrativo
TX_2231,2008-05-07,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,24.49,Manutenção,Suprimentos
TX_2232,2008-05-07,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,13.62,Correios,Administrativo
TX_2233,2008-05-07,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,18.64,Diversos,Recursos Humanos
TX_2234,2008-05-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,20.29,Logística,Contabilidade
TX_2235,2008-05-07,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,173.63,Refeição com Cliente,Gerência
TX_2236,2008-05-07,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,37.44,Manutenção,Contabilidade
TX_2237,2008-05-07,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,81.85,Refeição com Cliente,Vendas
TX_2238,2008-05-07,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,37.08,Manutenção,Depósito
TX_2239,2008-05-07,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,178.15,Refeição com Cliente,Vendas
TX_2240,2008-05-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,46.88,Refeição com Cliente,Vendas
TX_2241,2008-05-07,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,61.92,Manutenção,Contabilidade
TX_2242,2008-05-07,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,169.05,Refeição com Cliente,Vendas
TX_2243,2008-05-07,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,13.22,Manutenção,Contabilidade
TX_2244,2008-05-07,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,11.02,Material de Escritório,Atendimento ao Cliente
TX_2245,2008-05-07,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,34.08,Diversos,Depósito
TX_2246,2008-05-07,Kevin Malone,Contador,FedEx - Despesa de Correios,43.32,Correios,Contabilidade
TX_2247,2008-05-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,13.06,Material de Escritório,Depósito
TX_2248,2008-05-07,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,64.57,Material de Escritório,Administrativo
TX_2249,2008-05-07,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,6.97,Material de Escritório,Contabilidade
TX_2250,2008-05-07,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,143.96,Viagem,Gerência
TX_2251,2008-05-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,22.61,Material de Escritório,Depósito
TX_2252,2008-05-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,71.89,Refeição com Cliente,Vendas
TX_2253,2008-05-07,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,147.57,Refeição com Cliente,Vendas
TX_2254,2008-05-07,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,70.36,Refeição,Vendas
TX_2255,2008-05-07,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,58.71,Material de Escritório,Vendas
TX_2256,2008-05-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,44.62,Logística,Contabilidade
TX_2257,2008-05-07,Oscar Martinez,Contador,FedEx - Despesa de Correios,43.12,Correios,Contabilidade
TX_2258,2008-05-07,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,27.48,Logística,Atendimento ao Cliente
TX_2259,2008-05-07,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,32.82,Logística,Qualidade
TX_2260,2008-05-07,Creed Bratton,Qualidade,FedEx - Despesa de Correios,38.14,Correios,Qualidade
TX_2261,2008-05-07,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,31.15,Material de Escritório,Vendas
TX_2262,2008-05-08,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,136.41,Viagem,Gerência
TX_2263,2008-05-08,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,7.47,Copa e Cozinha,Suprimentos
TX_2264,2008-05-08,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,89.42,Refeição com Cliente,Vendas
TX_2265,2008-05-08,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,10.98,Manutenção,Atendimento ao Cliente
TX_2266,2008-05-08,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,32.57,Material de Escritório,Atendimento ao Cliente
TX_2267,2008-05-08,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,17.38,Manutenção,Atendimento ao Cliente
TX_2268,2008-05-08,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,6.13,Correios,Administrativo
TX_2269,2008-05-08,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,75.78,Material de Escritório,Contabilidade
TX_2270,2008-05-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,28.21,Manutenção,Qualidade
TX_2271,2008-05-08,Toby Flenderson,RH,FedEx - Despesa de Correios,14.42,Correios,Recursos Humanos
TX_2272,2008-05-08,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,139.44,Material de Escritório,Vendas
TX_2273,2008-05-08,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,26.15,Material de Escritório,Contabilidade
TX_2274,2008-05-08,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,173.68,Refeição com Cliente,Vendas
TX_2275,2008-05-08,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,39.51,Manutenção,Suprimentos
TX_2276,2008-05-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,5.19,Manutenção,Qualidade
TX_2277,2008-05-08,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,42.38,Copa e Cozinha,Contabilidade
TX_2278,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,113.2,Refeição com Cliente,Vendas
TX_2279,2008-05-08,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,19.68,Manutenção,Contabilidade
TX_2280,2008-05-08,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,31.44,Logística,Recursos Humanos
TX_2281,2008-05-08,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,76.38,Manutenção,Administrativo
TX_2282,2008-05-08,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,24.25,Manutenção,Administrativo
TX_2283,2008-05-08,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,161.68,Refeição com Cliente,Vendas
TX_2284,2008-05-08,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,30.23,Copa e Cozinha,Contabilidade
TX_2285,2008-05-08,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,25.37,Logística,Suprimentos
TX_2286,2008-05-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,206.76,Refeição com Cliente,Gerência
TX_2287,2008-05-08,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,119.14,Refeição com Cliente,Vendas
TX_2288,2008-05-08,Toby Flenderson,RH,FedEx - Despesa de Correios,16.42,Correios,Recursos Humanos
TX_2289,2008-05-08,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,2.39,Diversos,Recursos Humanos
TX_2290,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,18.76,Refeição com Cliente,Vendas
TX_2291,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,86.06,Refeição com Cliente,Vendas
TX_2292,2008-05-08,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,115.0,Refeição com Cliente,Vendas
TX_2293,2008-05-08,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,42.01,Manutenção,Contabilidade
TX_2294,2008-05-08,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,24.63,Copa e Cozinha,Recursos Humanos
TX_2295,2008-05-08,Jim Halpert,Vendedor,Gasolina Shell - Despesa de Transporte Local,116.67,Transporte Local,Vendas
TX_2296,2008-05-08,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,2.21,Copa e Cozinha,Depósito
TX_2297,2008-05-08,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,56.13,Logística,Contabilidade
TX_2298,2008-05-08,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,78.2,Refeição,Vendas
TX_2299,2008-05-08,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,139.49,Material de Escritório,Vendas
TX_2300,2008-05-08,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,20.66,Material de Escritório,Atendimento ao Cliente
TX_2301,2008-05-08,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,86.58,Refeição,Vendas
TX_2302,2008-05-08,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,80.39,Transporte Local,Vendas
TX_2303,2008-05-09,Creed Bratton,Qualidade,Limpeza a Seco (Cadeira),12.0,Manutenção,Qualidade
TX_2304,2008-05-09,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,43.39,Material de Escritório,Administrativo
TX_2305,2008-05-09,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.23,Diversos,Atendimento ao Cliente
TX_2306,2008-05-09,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,33.42,Manutenção,Depósito
TX_2307,2008-05-09,Kevin Malone,Contador,FedEx - Despesa de Correios,16.76,Correios,Contabilidade
TX_2308,2008-05-09,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,30.78,Manutenção,Contabilidade
TX_2309,2008-05-09,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,26.26,Correios,Administrativo
TX_2310,2008-05-09,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,68.88,Copa e Cozinha,Contabilidade
TX_2311,2008-05-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,107.43,Transporte Local,Vendas
TX_2312,2008-05-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,25.24,Copa e Cozinha,Suprimentos
TX_2313,2008-05-09,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,2.41,Copa e Cozinha,Recursos Humanos
TX_2314,2008-05-09,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,75.7,Correios,Administrativo
TX_2315,2008-05-09,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,58.42,Manutenção,Contabilidade
TX_2316,2008-05-09,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,139.33,Refeição com Cliente,Vendas
TX_2317,2008-05-09,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,20.93,Manutenção,Contabilidade
TX_2318,2008-05-09,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,26.9,Diversos,Qualidade
TX_2319,2008-05-09,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,30.79,Copa e Cozinha,Administrativo
TX_2320,2008-05-09,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,39.59,Refeição com Cliente,Vendas
TX_2321,2008-05-09,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,17.58,Copa e Cozinha,Contabilidade
TX_2322,2008-05-09,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,25.09,Logística,Recursos Humanos
TX_2323,2008-05-09,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,115.93,Refeição com Cliente,Gerência
TX_2324,2008-05-09,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,165.76,Refeição,Vendas
TX_2325,2008-05-09,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,70.66,Transporte Local,Vendas
TX_2326,2008-05-09,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,16.26,Copa e Cozinha,Recursos Humanos
TX_2327,2008-05-09,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,31.32,Logística,Contabilidade
TX_2328,2008-05-09,Stanley Hudson,Vendedor,Delta Airlines - Despesa de Viagem,56.42,Viagem,Vendas
TX_2329,2008-05-09,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,26.52,Material de Escritório,Administrativo
TX_2330,2008-05-09,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,81.28,Refeição com Cliente,Vendas
TX_2331,2008-05-09,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,48.51,Manutenção,Administrativo
TX_2332,2008-05-09,Creed Bratton,Qualidade,FedEx - Despesa de Correios,36.26,Correios,Qualidade
TX_2333,2008-05-09,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,78.54,Copa e Cozinha,Contabilidade
TX_2334,2008-05-09,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,18.13,Refeição com Cliente,Vendas
TX_2335,2008-05-09,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,36.17,Refeição,Vendas
